quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	chord_id
0	0.375	1	1	0	0	2/4	1	1	3/32			1/16	3/2		-1	65	0
3/8	0.125	1	1	3/32	3/32	2/4	1	1	1/32			1/32	1		1	67	1
1/2	0.375	1	1	1/8	1/8	2/4	1	1	3/32			1/16	3/2		0	72	2
7/8	0.125	1	1	7/32	7/32	2/4	1	1	1/32			1/32	1		-4	68	3
1	0.375	1	1	1/4	1/4	2/4	1	1	3/32			1/16	3/2		1	67	4
11/8	0.125	1	1	11/32	11/32	2/4	1	1	1/32			1/32	1		-1	65	5
3/2	0.375	1	1	3/8	3/8	2/4	1	1	3/32			1/16	3/2		-3	63	6
15/8	0.125	1	1	15/32	15/32	2/4	1	1	1/32			1/32	1		2	62	7
2	0.375	2	2	0	0	2/4	1	1	3/32			1/16	3/2		0	60	8
19/8	0.125	2	2	3/32	3/32	2/4	1	1	1/32			1/32	1		2	62	9
5/2	0.375	2	2	1/8	1/8	2/4	1	1	3/32			1/16	3/2		1	67	10
23/8	0.125	2	2	7/32	7/32	2/4	1	1	1/32			1/32	1		-3	63	11
3	0.16666666666666666	2	2	1/4	1/4	2/4	1	1	1/24			1/16	2/3		0	60	12
19/6	0.16666666666666666	2	2	7/24	7/24	2/4	1	1	1/24			1/16	2/3		2	62	13
10/3	0.16666666666666666	2	2	1/3	1/3	2/4	1	1	1/24			1/16	2/3		-3	63	14
7/2	0.16666666666666666	2	2	3/8	3/8	2/4	1	1	1/24			1/16	2/3		-1	65	15
11/3	0.16666666666666666	2	2	5/12	5/12	2/4	1	1	1/24			1/16	2/3		1	67	16
23/6	0.16666666666666666	2	2	11/24	11/24	2/4	1	1	1/24			1/16	2/3		-3	63	17
4	0.375	3	3	0	0	2/4	1	1	3/32			1/16	3/2		-1	65	18
35/8	0.125	3	3	3/32	3/32	2/4	1	1	1/32			1/32	1		1	67	19
9/2	0.375	3	3	1/8	1/8	2/4	1	1	3/32			1/16	3/2		0	72	20
39/8	0.125	3	3	7/32	7/32	2/4	1	1	1/32			1/32	1		-4	68	21
5	0.0625	3	3	1/4	1/4	2/4	1	1	1/64			1/64	1		-1	65	22
81/16	0.0625	3	3	17/64	17/64	2/4	1	1	1/64			1/64	1		1	67	23
41/8	0.0625	3	3	9/32	9/32	2/4	1	1	1/64			1/64	1		-4	68	24
83/16	0.0625	3	3	19/64	19/64	2/4	1	1	1/64			1/64	1		-2	70	25
21/4	0.0625	3	3	5/16	5/16	2/4	1	1	1/64			1/64	1		0	72	26
85/16	0.0625	3	3	21/64	21/64	2/4	1	1	1/64			1/64	1		2	74	27
43/8	0.0625	3	3	11/32	11/32	2/4	1	1	1/64			1/64	1		-3	75	28
87/16	0.0625	3	3	23/64	23/64	2/4	1	1	1/64			1/64	1		-1	77	29
11/2	0.375	3	3	3/8	3/8	2/4	1	1	3/32			1/16	3/2		1	79	30
47/8	0.125	3	3	15/32	15/32	2/4	1	1	1/32			1/32	1		-1	77	31
6	0.375	4	4	0	0	2/4	1	1	3/32			1/16	3/2		0	72	32
51/8	0.125	4	4	3/32	3/32	2/4	1	1	1/32			1/32	1		-2	70	33
13/2	0.375	4	4	1/8	1/8	2/4	1	1	3/32			1/16	3/2		1	67	34
55/8	0.125	4	4	7/32	7/32	2/4	1	1	1/32			1/32	1		-1	65	35
7	0.16666666666666666	4	4	1/4	1/4	2/4	1	1	1/24			1/16	2/3		0	60	36
43/6	0.16666666666666666	4	4	7/24	7/24	2/4	1	1	1/24			1/16	2/3		2	62	37
22/3	0.16666666666666666	4	4	1/3	1/3	2/4	1	1	1/24			1/16	2/3		-3	63	38
15/2	0.16666666666666666	4	4	3/8	3/8	2/4	1	1	1/24			1/16	2/3		-1	65	39
23/3	0.16666666666666666	4	4	5/12	5/12	2/4	1	1	1/24			1/16	2/3		1	67	40
